Stage,Experiment,Beaker,BeakerID,Population,MatePair,Treatment,Urban,Photo_Label,PhotoID,Horizontal(mm),,,,,,,,,,,,,,,,,,
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,,blast_exp2_b19-0075,93,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,,blast_exp2_b19-0077,95,0.078,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,,blast_exp2_b19-0082,100,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,,blast_exp2_b19-0083,102,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,,blast_exp2_b19-0084,103,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,,blast_exp2_b19-0084,104,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,,blast_exp2_b19-0085,105,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,,blast_exp2_b19-0087,107,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,,blast_exp2_b19-0088,108,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,,blast_exp2_b19-0089,109,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,,blast_exp2_b19-0090,110,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B19,Exp2_B19,Cab,P8,NP,,blast_exp2_b19-0091,111,0.079,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0002,1,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0003,2,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0005,4,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0006,5,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0007,6,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0008,7,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0009,8,0.094,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0010,9,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0011,10,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0012,11,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0013,12,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0014,13,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0014,14,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0014,15,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0015,16,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0016,17,0.094,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0017,18,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0018,19,0.093,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0019,20,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0020,21,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0021,22,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0022,23,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0023,24,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0024,25,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0025,26,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0026,27,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0027,28,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0028,29,0.093,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0029,30,0.093,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0029,31,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0030,32,0.095,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0032,34,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0032,35,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0032,36,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0033,37,0.094,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0033,38,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0033,39,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0034,40,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0034,41,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0035,42,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0035,43,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0036,45,0.094,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0037,46,0.097,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0038,47,0.095,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0039,48,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0040,49,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0040,50,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0040,51,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0041,52,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0041,53,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0042,54,0.093,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0043,55,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0043,56,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0044,57,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0045,58,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0045,59,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0046,60,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0047,61,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0048,62,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0048,63,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0048,64,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0049,65,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0049,66,0.095,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0050,67,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0051,68,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0052,69,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0053,70,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0054,71,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0055,72,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0057,74,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0058,75,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0059,76,0.093,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0060,77,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0061,78,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0062,79,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0063,80,0.095,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0064,81,0.094,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0064,82,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0065,83,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0066,84,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0067,85,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0068,86,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0069,87,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0070,88,0.094,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0071,89,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0072,90,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0073,91,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0074,92,0.095,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0075,93,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0076,94,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0077,95,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0078,96,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0079,97,0.095,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0079,98,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0080,99,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0081,100,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0082,101,0.093,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0083,102,0.093,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0083,103,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0084,104,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0085,105,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0086,106,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0086,107,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0087,108,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0087,109,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0088,110,0.089,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0088,111,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0089,112,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0090,113,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0091,114,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B20,Exp2_B20,Trp,P7,C,,blast_exp2_b20-0092,115,0.092,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0002,1,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0003,2,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0004,3,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0005,4,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0005,5,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0006,6,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0008,8,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0009,9,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0010,10,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0011,11,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0012,12,0.079,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0013,13,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0015,15,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0017,17,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0018,18,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0019,19,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0019,20,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0021,22,0.090,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0022,23,0.078,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0023,24,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0024,25,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0025,26,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0026,27,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0028,29,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0029,30,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0030,31,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0031,32,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0032,33,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0033,34,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0034,36,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0034,37,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0035,38,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0036,39,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0037,40,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0038,41,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0039,42,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0040,43,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0041,44,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0042,45,0.091,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0043,46,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0044,47,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0044,48,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0046,50,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0047,51,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0048,52,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0049,53,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0050,54,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0051,55,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0052,56,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0053,57,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0053,58,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0054,59,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0055,60,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0056,61,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0057,62,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0058,63,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0059,64,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0061,66,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0062,67,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0063,68,0.079,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0064,69,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0065,70,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0066,71,0.081,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0066,72,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0067,73,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0069,75,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0070,76,0.088,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0071,77,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0071,78,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0072,79,0.080,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0072,80,0.087,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0073,81,0.085,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0074,82,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0074,83,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0075,84,0.082,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0076,85,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0077,86,0.086,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0078,87,0.083,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0079,88,0.084,,,,,,,,,,,,,,,,,,
Blastula,Exp2,B21,Exp2_B21,Wh,P5,NP,,blast_exp2_b21-0080,89,0.086,,,,,,,,,,,,,,,,,,
